      T         p     Ionization  brems     pair     photonuc  Radloss    dE/dx   CSDA Range dltterm dE/dx|_R
    [MeV]    [MeV/c]  -----------------------[MeV cm^2/g]------------------------  [g/cm^2]  --[MeV cm^2/g]--
  2.000E+08 2.000E+08 3.734E+00 2.447E+02 3.393E+02 1.152E+02 6.992E+02 7.029E+02 1.627E+06 -2.1652 1.568E+00
  2.500E+08 2.500E+08 3.767E+00 3.059E+02 4.242E+02 1.440E+02 8.740E+02 8.778E+02 1.690E+06 -2.2033 1.568E+00
  3.000E+08 3.000E+08 3.794E+00 3.670E+02 5.090E+02 1.728E+02 1.049E+03 1.053E+03 1.742E+06 -2.2344 1.568E+00
  3.500E+08 3.500E+08 3.817E+00 4.282E+02 5.938E+02 2.016E+02 1.224E+03 1.227E+03 1.786E+06 -2.2606 1.568E+00
  4.000E+08 4.000E+08 3.838E+00 4.894E+02 6.786E+02 2.304E+02 1.398E+03 1.402E+03 1.824E+06 -2.2834 1.568E+00
  4.500E+08 4.500E+08 3.855E+00 5.506E+02 7.635E+02 2.592E+02 1.573E+03 1.577E+03 1.858E+06 -2.3035 1.568E+00
  5.000E+08 5.000E+08 3.872E+00 6.117E+02 8.483E+02 2.880E+02 1.748E+03 1.752E+03 1.888E+06 -2.3214 1.568E+00
  5.500E+08 5.500E+08 3.886E+00 6.729E+02 9.331E+02 3.167E+02 1.923E+03 1.927E+03 1.915E+06 -2.3377 1.568E+00
  6.000E+08 6.000E+08 3.900E+00 7.341E+02 1.018E+03 3.455E+02 2.098E+03 2.101E+03 1.940E+06 -2.3525 1.568E+00
  7.000E+08 7.000E+08 3.924E+00 8.564E+02 1.188E+03 4.031E+02 2.447E+03 2.451E+03 1.984E+06 -2.3788 1.568E+00
  8.000E+08 8.000E+08 3.944E+00 9.788E+02 1.357E+03 4.607E+02 2.797E+03 2.801E+03 2.022E+06 -2.4015 1.568E+00
  9.000E+08 9.000E+08 3.963E+00 1.101E+03 1.527E+03 5.183E+02 3.146E+03 3.150E+03 2.056E+06 -2.4216 1.568E+00
  1.000E+09 1.000E+09 3.980E+00 1.223E+03 1.697E+03 5.759E+02 3.496E+03 3.500E+03 2.086E+06 -2.4396 1.568E+00
